"","Months.closed","F.Mortality","Selectivity","NPV","Label"
"483",0,0.094,112,211857.808616657,"0-0.094-112"
"484",0,0.094,113,153081.866683526,"0-0.094-113"
"485",0,0.094,115,111722.517834115,"0-0.094-115"
"486",0,0.094,116,82561.7160701217,"0-0.094-116"
"487",0,0.095,11,1833012.99760399,"0-0.095-11"
"488",0,0.095,29,2063828.90126445,"0-0.095-29"
"489",0,0.095,43,2340892.03682525,"0-0.095-43"
"490",0,0.095,56,2529921.28206325,"0-0.095-56"
"491",0,0.095,66,2586658.66933258,"0-0.095-66"
"492",0,0.095,75,2380832.44560435,"0-0.095-75"
"493",0,0.096,82,2075261.787279,"0-0.096-82"
"494",0,0.096,88,1710342.04203783,"0-0.096-88"
"495",0,0.096,94,1354596.59930602,"0-0.096-94"
"496",0,0.096,98,1039396.0859668,"0-0.096-98"
"497",0,0.096,102,777930.972716714,"0-0.096-102"
"498",0,0.096,105,571309.30496556,"0-0.096-105"
"499",0,0.096,108,413968.6795823,"0-0.096-108"
"500",0,0.096,110,297585.54559243,"0-0.096-110"
"501",0,0.096,112,213436.456207197,"0-0.096-112"
"502",0,0.096,113,153612.135982928,"0-0.096-113"
"503",0,0.096,115,111478.402752951,"0-0.096-115"
"504",0,0.096,116,81731.621785175,"0-0.096-116"
"505",0,0.097,11,1830364.5207956,"0-0.097-11"
"506",0,0.097,29,2068115.55684963,"0-0.097-29"
"507",0,0.097,43,2354342.99338391,"0-0.097-43"
"508",0,0.097,56,2552302.17237251,"0-0.097-56"
"509",0,0.097,66,2615681.38287767,"0-0.097-66"
"510",0,0.097,75,2410801.54233408,"0-0.097-75"
"511",0,0.098,82,2102743.41501435,"0-0.098-82"
"512",0,0.098,88,1733834.28720706,"0-0.098-88"
"513",0,0.098,94,1373484.48534978,"0-0.098-94"
"514",0,0.098,98,1053833.84157944,"0-0.098-98"
"515",0,0.098,102,788476.139819185,"0-0.098-102"
"516",0,0.098,105,578663.669063979,"0-0.098-105"
"517",0,0.098,108,418822.196289825,"0-0.098-108"
"518",0,0.098,110,300539.749414817,"0-0.098-110"
"519",0,0.098,112,214977.794382254,"0-0.098-112"
"520",0,0.098,113,154112.646226943,"0-0.098-113"
"521",0,0.098,115,111208.615932654,"0-0.098-115"
"522",0,0.098,116,80877.2422612166,"0-0.098-116"
"523",0,0.099,11,1826657.16675141,"0-0.099-11"
"524",0,0.099,29,2071346.48009333,"0-0.099-29"
"525",0,0.099,43,2366788.76204239,"0-0.099-43"
"526",0,0.099,56,2573797.87005327,"0-0.099-56"
"527",0,0.099,66,2643967.44354214,"0-0.099-66"
"528",0,0.099,75,2440188.11835449,"0-0.099-75"
"529",0,0.1,82,2129780.9392114,"0-0.1-82"
"530",0,0.1,88,1756992.70580255,"0-0.1-88"
"531",0,0.1,94,1392126.25114601,"0-0.1-94"
"532",0,0.1,98,1068092.97474407,"0-0.1-98"
"533",0,0.1,102,798893.189995083,"0-0.1-102"
"534",0,0.1,105,585926.767162936,"0-0.1-105"
"535",0,0.1,108,423610.659988936,"0-0.1-108"
"536",0,0.1,110,303447.014685871,"0-0.1-110"
"537",0,0.1,112,216484.233984348,"0-0.1-112"
"538",0,0.1,113,154585.7590005,"0-0.1-113"
"539",0,0.1,115,110915.500821196,"0-0.1-115"
"540",0,0.1,116,80000.917997616,"0-0.1-116"
"541",0,0.101,11,1821918.00615662,"0-0.101-11"
"542",0,0.101,29,2073545.57453425,"0-0.101-29"
"543",0,0.101,43,2378249.65297685,"0-0.101-43"
"544",0,0.101,56,2594425.03459715,"0-0.101-56"
"545",0,0.101,66,2671530.08616125,"0-0.101-66"
"546",0,0.101,75,2469002.4730222,"0-0.101-75"
"547",0,0.102,82,2156382.22134891,"0-0.102-82"
"548",0,0.102,88,1779823.40901437,"0-0.102-88"
"549",0,0.102,94,1410526.72424924,"0-0.102-94"
"550",0,0.102,98,1082177.39589715,"0-0.102-98"
"551",0,0.102,102,809185.394488181,"0-0.102-102"
"552",0,0.102,105,593101.437637283,"0-0.102-105"
"553",0,0.102,108,428336.626790746,"0-0.102-108"
"554",0,0.102,110,306309.723082496,"0-0.102-110"
"555",0,0.102,112,217958.057466447,"0-0.102-112"
"556",0,0.102,113,155033.707815357,"0-0.102-113"
"557",0,0.102,115,110601.272870856,"0-0.102-115"
"558",0,0.102,116,79104.8615043412,"0-0.102-116"
"559",0,0.103,11,1816173.43631563,"0-0.103-11"
"560",0,0.103,29,2074736.17427047,"0-0.103-29"
"561",0,0.103,43,2388745.50433468,"0-0.103-43"
"562",0,0.103,56,2614199.93999898,"0-0.103-56"
"563",0,0.103,66,2698382.23272405,"0-0.103-66"
"564",0,0.103,75,2497254.65013047,"0-0.103-75"
"565",0,0.104,82,2182554.91404473,"0-0.104-82"
"566",0,0.104,88,1802332.32971481,"0-0.104-88"
"567",0,0.104,94,1428690.57500098,"0-0.104-94"
"568",0,0.104,98,1096090.87237915,"0-0.104-98"
"569",0,0.104,102,819355.890572929,"0-0.104-102"
"570",0,0.104,105,600190.390545478,"0-0.104-105"
"571",0,0.104,108,433002.527791332,"0-0.104-108"
"572",0,0.104,110,309130.1330371,"0-0.104-110"
"573",0,0.104,112,219401.424869987,"0-0.104-112"
"574",0,0.104,113,155458.604086122,"0-0.104-113"
"575",0,0.104,115,110268.02551391,"0-0.104-115"
"576",0,0.104,116,78191.1632776404,"0-0.104-116"
"577",0,0.105,11,1809449.19992912,"0-0.105-11"
"578",0,0.105,29,2074941.05973996,"0-0.105-29"
"579",0,0.105,43,2398295.69541618,"0-0.105-43"
"580",0,0.105,56,2633138.48579257,"0-0.105-56"
"581",0,0.105,66,2724536.50176097,"0-0.105-66"
"582",0,0.105,75,2524954.44608903,"0-0.105-75"
"583",0,0.106,82,2208306.46823867,"0-0.106-82"
"584",0,0.106,88,1824525.22906621,"0-0.106-88"
"585",0,0.106,94,1446622.32276313,"0-0.106-94"
"586",0,0.106,98,1109837.0344346,"0-0.106-98"
"587",0,0.106,102,829407.687415723,"0-0.106-102"
"588",0,0.106,105,607196.213413318,"0-0.106-105"
"589",0,0.106,108,437610.674815551,"0-0.106-108"
"590",0,0.106,110,311910.385463161,"0-0.106-110"
"591",0,0.106,112,220816.379543455,"0-0.106-112"
"592",0,0.106,113,155862.442846842,"0-0.106-113"
"593",0,0.106,115,109917.7358789,"0-0.106-115"
"594",0,0.106,116,77261.7975162937,"0-0.106-116"
"595",0,0.107,11,1801770.40329072,"0-0.107-11"
"596",0,0.107,29,2074182.47301004,"0-0.107-29"
"597",0,0.107,43,2406919.15943592,"0-0.107-43"
"598",0,0.107,56,2651256.20772079,"0-0.107-56"
"599",0,0.107,66,2750005.21740565,"0-0.107-66"
"600",0,0.107,75,2552111.41780515,"0-0.107-75"
"601",0,0.108,82,2233644.14010036,"0-0.108-82"
"602",0,0.108,88,1846407.70286535,"0-0.108-88"
"603",0,0.108,94,1464326.34189489,"0-0.108-94"
"604",0,0.108,98,1123419.38095939,"0-0.108-98"
"605",0,0.108,102,839343.671685715,"0-0.108-102"
"606",0,0.108,105,614121.37676829,"0-0.108-105"
"607",0,0.108,108,442163.265911973,"0-0.108-108"
"608",0,0.108,110,314652.509232098,"0-0.108-110"
"609",0,0.108,112,222204.853612332,"0-0.108-112"
"610",0,0.108,113,156247.10821897,"0-0.108-113"
"611",0,0.108,115,109552.270258276,"0-0.108-115"
"612",0,0.108,116,76318.627589246,"0-0.108-116"
"613",0,0.109,11,1793161.53392205,"0-0.109-11"
"614",0,0.109,29,2072482.13259158,"0-0.109-29"
"615",0,0.109,43,2414634.39587818,"0-0.109-43"
"616",0,0.109,56,2668568.28805315,"0-0.109-56"
"617",0,0.109,66,2774800.41814273,"0-0.109-66"
"618",0,0.109,75,2578734.89027749,"0-0.109-75"
"619",0,0.11,82,2258574.99767303,"0-0.11-82"
"620",0,0.11,88,1867985.18763472,"0-0.11-88"
"621",0,0.11,94,1481806.86748345,"0-0.11-94"
"622",0,0.11,98,1136841.28500597,"0-0.11-98"
"623",0,0.11,102,849166.612925567,"0-0.11-102"
"624",0,0.11,105,620968.239434939,"0-0.11-105"
"625",0,0.11,108,446662.390609307,"0-0.11-108"
"626",0,0.11,110,317358.426411816,"0-0.11-110"
"627",0,0.11,112,223568.673210773,"0-0.11-112"
"628",0,0.11,113,156614.378641081,"0-0.11-113"
"629",0,0.11,115,109173.389337796,"0-0.11-115"
"630",0,0.11,116,75363.4112649862,"0-0.11-116"
"631",0,0.111,11,1783646.47766459,"0-0.111-11"
"632",0,0.111,29,2069861.24779446,"0-0.111-29"
"633",0,0.111,43,2421459.48246082,"0-0.111-43"
"634",0,0.111,56,2685089.56556356,"0-0.111-56"
"635",0,0.111,66,2798933.86525367,"0-0.111-66"
"636",0,0.111,75,2604833.96391379,"0-0.111-75"
"637",0,0.112,82,2283105.92726344,"0-0.112-82"
"638",0,0.112,88,1889262.96647111,"0-0.112-88"
"639",0,0.112,94,1499068.00083856,"0-0.112-94"
"640",0,0.112,98,1150105.99905631,"0-0.112-98"
"641",0,0.112,102,858879.168692113,"0-0.112-102"
"642",0,0.112,105,627739.053601212,"0-0.112-105"
"643",0,0.112,108,451110.034944288,"0-0.112-108"
"644",0,0.112,110,320029.957276897,"0-0.112-110"
"645",0,0.112,112,224909.563484984,"0-0.112-112"
"646",0,0.112,113,156965.931870295,"0-0.112-113"
"647",0,0.112,115,108782.75319762,"0-0.112-115"
"648",0,0.112,116,74397.8057126381,"0-0.112-116"
"649",0,0.113,11,1773248.53524612,"0-0.113-11"
"650",0,0.113,29,2066340.53263914,"0-0.113-29"
"651",0,0.113,43,2427412.08672075,"0-0.113-43"
"652",0,0.113,56,2700834.54518044,"0-0.113-56"
"653",0,0.113,66,2822417.05097152,"0-0.113-66"
"654",0,0.113,75,2630417.52158295,"0-0.113-75"
"655",0,0.114,82,2307243.63958814,"0-0.114-82"
"656",0,0.114,88,1910246.17466117,"0-0.114-88"
"657",0,0.114,94,1516113.71476083,"0-0.114-94"
"658",0,0.114,98,1163216.66007228,"0-0.114-98"
"659",0,0.114,102,868483.889476522,"0-0.114-102"
"660",0,0.114,105,634435.969665318,"0-0.114-105"
"661",0,0.114,108,455508.086270547,"0-0.114-108"
"662",0,0.114,110,322668.825099963,"0-0.114-110"
"663",0,0.114,112,226229.153377832,"0-0.114-112"
"664",0,0.114,113,157303.34976495,"0-0.114-113"
"665",0,0.114,115,108381.926094673,"0-0.114-115"
"666",0,0.114,116,73423.3722843007,"0-0.114-116"
"667",0,0.115,11,1761990.43833862,"0-0.115-11"
"668",0,0.115,29,2061940.2193395,"0-0.115-29"
"669",0,0.115,43,2432509.47723432,"0-0.115-43"
"670",0,0.115,56,2715817.40732077,"0-0.115-56"
"671",0,0.115,66,2845261.20635565,"0-0.115-66"
"672",0,0.115,75,2655494.23541177,"0-0.115-75"
"673",0,0.116,82,2330994.67568572,"0-0.116-82"
"674",0,0.116,88,1930939.80507342,"0-0.116-88"
"675",0,0.116,94,1532947.85859278,"0-0.116-94"
"676",0,0.116,98,1176176.29433265,"0-0.116-98"
"677",0,0.116,102,877983.223413105,"0-0.116-102"
"678",0,0.116,105,641061.0408723,"0-0.116-105"
"679",0,0.116,108,459858.337857649,"0-0.116-108"
"680",0,0.116,110,325276.660733383,"0-0.116-110"
"681",0,0.116,112,227528.980203862,"0-0.116-112"
"682",0,0.116,113,157628.122857682,"0-0.116-113"
"683",0,0.116,115,107972.381035406,"0-0.116-115"
"684",0,0.116,116,72441.5810877998,"0-0.116-116"
"685",0,0.117,11,1749894.36512426,"0-0.117-11"
"686",0,0.117,29,2056680.07137096,"0-0.117-29"
"687",0,0.117,43,2436768.53448499,"0-0.117-43"
"688",0,0.117,56,2730052.01691955,"0-0.117-56"
"689",0,0.117,66,2867477.30889669,"0-0.117-66"
"690",0,0.117,75,2680072.57333614,"0-0.117-75"
"691",0,0.118,82,2354365.41260415,"0-0.118-82"
"692",0,0.118,88,1951348.71333572,"0-0.118-88"
"693",0,0.118,94,1549574.16306171,"0-0.118-94"
"694",0,0.118,98,1188987.82206558,"0-0.118-98"
"695",0,0.118,102,887379.520785621,"0-0.118-102"
"696",0,0.118,105,647616.22774908,"0-0.118-105"
"697",0,0.118,108,464162.493289084,"0-0.118-108"
"698",0,0.118,110,327855.006990109,"0-0.118-110"
"699",0,0.118,112,228810.494023482,"0-0.118-112"
"700",0,0.118,113,157941.654727705,"0-0.118-113"
"701",0,0.118,115,107555.504147755,"0-0.118-115"
"702",0,0.118,116,71453.8153586355,"0-0.118-116"
"703",0,0.119,11,1736981.95538529,"0-0.119-11"
"704",0,0.119,29,2050579.39613766,"0-0.119-29"
"705",0,0.119,43,2440205.76139042,"0-0.119-43"
"706",0,0.119,56,2743551.9321654,"0-0.119-56"
"707",0,0.119,66,2889076.08986171,"0-0.119-66"
"708",0,0.119,75,2704160.80541599,"0-0.119-75"
"709",0,0.12,82,2377362.06887221,"0-0.12-82"
"710",0,0.12,88,1971477.62280691,"0-0.12-88"
"711",0,0.12,94,1565996.24492298,"0-0.12-94"
"712",0,0.12,98,1201654.06188501,"0-0.12-98"
"713",0,0.12,102,896675.038339498,"0-0.12-102"
"714",0,0.12,105,654103.402346442,"0-0.12-105"
"715",0,0.12,108,468422.170667623,"0-0.12-108"
"716",0,0.12,110,330405.322832066,"0-0.12-110"
"717",0,0.12,112,230075.06182477,"0-0.12-112"
"718",0,0.12,113,158245.266180707,"0-0.12-113"
"719",0,0.12,115,107132.598860727,"0-0.12-115"
"720",0,0.12,116,70461.3756395515,"0-0.12-116"
"721",0,0.121,11,1723274.32513336,"0-0.121-11"
"722",0,0.121,29,2043657.05725224,"0-0.121-29"
"723",0,0.121,43,2442837.29350075,"0-0.121-43"
"724",0,0.121,56,2756330.41295275,"0-0.121-56"
"725",0,0.121,66,2910068.04138929,"0-0.121-66"
"726",0,0.121,75,2727767.00992329,"0-0.121-75"
"727",0,0.122,82,2399990.70976347,"0-0.122-82"
"728",0,0.122,88,1991331.1293508,"0-0.122-88"
"729",0,0.122,94,1582217.6114117,"0-0.122-94"
"730",0,0.122,98,1214177.73503919,"0-0.122-98"
"731",0,0.122,102,905871.943408076,"0-0.122-102"
"732",0,0.122,105,660524.352296015,"0-0.122-105"
"733",0,0.122,108,472638.906636145,"0-0.122-108"
"734",0,0.122,110,332928.987374177,"0-0.122-110"
"735",0,0.122,112,231323.971520969,"0-0.122-112"
"736",0,0.122,113,158540.199244453,"0-0.122-113"
"737",0,0.122,115,106704.889899691,"0-0.122-115"
"738",0,0.122,116,69465.4837758151,"0-0.122-116"
"739",0,0.123,11,1708792.08079287,"0-0.123-11"
"740",0,0.123,29,2035931.48644068,"0-0.123-29"
"741",0,0.123,43,2444678.90887926,"0-0.123-43"
"742",0,0.123,56,2768400.42906076,"0-0.123-56"
"743",0,0.123,66,2930463.42334365,"0-0.123-66"
"744",0,0.123,75,2750899.07921145,"0-0.123-75"
"745",0,0.124,82,2422257.25236104,"0-0.124-82"
"746",0,0.124,88,2010913.70592072,"0-0.124-88"
"747",0,0.124,94,1598241.66451093,"0-0.124-94"
"748",0,0.124,98,1226561.46947905,"0-0.124-98"
"749",0,0.124,102,914972.317860669,"0-0.124-102"
"750",0,0.124,105,666880.784690042,"0-0.124-105"
"751",0,0.124,108,476814.160221682,"0-0.124-108"
"752",0,0.124,110,335427.303711782,"0-0.124-110"
"753",0,0.124,112,232558.43577143,"0-0.124-112"
"754",0,0.124,113,158827.62098785,"0-0.124-113"
"755",0,0.124,115,106273.527105128,"0-0.124-115"
"756",0,0.124,116,68467.2867339514,"0-0.124-116"
"757",0,0.125,11,1693555.33295297,"0-0.125-11"
"758",0,0.125,29,2027420.69508481,"0-0.125-29"
"759",0,0.125,43,2445746.0376761,"0-0.125-43"
"760",0,0.125,56,2779774.66806861,"0-0.125-56"
"761",0,0.125,66,2950272.26993671,"0-0.125-66"
"762",0,0.125,75,2773564.7253748,"0-0.125-75"
"763",0,0.126,82,2444167.47043098,"0-0.126-82"
"764",0,0.126,88,2030229.70696204,"0-0.126-88"
"765",0,0.126,94,1614071.70504375,"0-0.126-94"
"766",0,0.126,98,1238807.803754,"0-0.126-98"
"767",0,0.126,102,923978.161879884,"0-0.126-102"
"768",0,0.126,105,673174.329791366,"0-0.126-105"
"769",0,0.126,108,480949.316510114,"0-0.126-108"
"770",0,0.126,110,337901.502578885,"0-0.126-110"
"771",0,0.126,112,233779.595633435,"0-0.126-112"
"772",0,0.126,113,159108.627170899,"0-0.126-113"
"773",0,0.126,115,105839.58908227,"0-0.126-115"
"774",0,0.126,116,67467.8602513744,"0-0.126-116"
"775",0,0.127,11,1677583.70970172,"0-0.127-11"
"776",0,0.127,29,2018142.28541426,"0-0.127-29"
"777",0,0.127,43,2446053.77140574,"0-0.127-43"
"778",0,0.127,56,2790465.54301647,"0-0.127-56"
"779",0,0.127,66,2969504.39612676,"0-0.127-66"
"780",0,0.127,75,2795771.48570601,"0-0.127-75"
"781",0,0.128,82,2465726.99911183,"0-0.128-82"
"782",0,0.128,88,2049283.37264027,"0-0.128-88"
"783",0,0.128,94,1629710.93659659,"0-0.128-94"
"784",0,0.128,98,1250919.19074223,"0-0.128-98"
"785",0,0.128,102,932891.397575351,"0-0.128-102"
"786",0,0.128,105,679406.544580771,"0-0.128-105"
"787",0,0.128,108,485045.690158663,"0-0.128-108"
"788",0,0.128,110,340352.745844361,"0-0.128-110"
"789",0,0.128,112,234988.524052034,"0-0.128-112"
"790",0,0.128,113,159384.245732675,"0-0.128-113"
"791",0,0.128,115,105404.086688781,"0-0.128-115"
"792",0,0.128,116,66468.2123240474,"0-0.128-116"
"793",0,0.129,11,1660896.36955624,"0-0.129-11"
"794",0,0.129,29,2008113.46135955,"0-0.129-29"
"795",0,0.129,43,2445616.87193821,"0-0.129-43"
"796",0,0.129,56,2800485.19982123,"0-0.129-56"
"797",0,0.129,66,2988169.40380179,"0-0.129-66"
"798",0,0.129,75,2817526.72795919,"0-0.129-75"
"799",0,0.13,82,2486941.33942757,"0-0.13-82"
"800",0,0.13,88,2068078.83290157,"0-0.13-88"
"801",0,0.13,94,1645162.46928063,"0-0.13-94"
"802",0,0.13,98,1262898.00122253,"0-0.13-98"
"803",0,0.13,102,941713.872440737,"0-0.13-102"
"804",0,0.13,105,685578.916148535,"0-0.13-105"
"805",0,0.13,108,489104.528753011,"0-0.13-108"
"806",0,0.13,110,342782.129852966,"0-0.13-110"
"807",0,0.13,112,236186.22919474,"0-0.13-112"
"808",0,0.13,113,159655.440124181,"0-0.13-113"
"809",0,0.13,115,104967.96636729,"0-0.13-115"
"810",0,0.13,116,65469.2865390087,"0-0.13-116"
"811",0,0.131,11,1643512.01400122,"0-0.131-11"
"812",0,0.131,29,1997351.03907721,"0-0.131-29"
"813",0,0.131,43,2444449.7802136,"0-0.131-43"
"814",0,0.131,56,2809845.52445548,"0-0.131-56"
"815",0,0.131,66,3006276.68775546,"0-0.131-66"
"816",0,0.131,75,2838837.65542608,"0-0.131-75"
"817",0,0.132,82,2507815.86263099,"0-0.132-82"
"818",0,0.132,88,2086620.11137257,"0-0.132-88"
"819",0,0.132,94,1660429.32333809,"0-0.132-94"
"820",0,0.132,98,1274746.52729412,"0-0.132-98"
"821",0,0.132,102,950447.362660609,"0-0.132-102"
"822",0,0.132,105,691692.864936751,"0-0.132-105"
"823",0,0.132,108,493127.016015622,"0-0.132-108"
"824",0,0.132,110,345190.688617707,"0-0.132-110"
"825",0,0.132,112,237373.657637637,"0-0.132-112"
"826",0,0.132,113,159923.112492614,"0-0.132-113"
"827",0,0.132,115,104532.113329358,"0-0.132-115"
"828",0,0.132,116,64471.9652583248,"0-0.132-116"
"829",0,0.133,11,1625448.89964884,"0-0.133-11"
"830",0,0.133,29,1985871.45715785,"0-0.133-29"
"831",0,0.133,43,2442566.62468949,"0-0.133-43"
"832",0,0.133,56,2818558.14989825,"0-0.133-56"
"833",0,0.133,66,3023835.44146338,"0-0.133-66"
"834",0,0.133,75,2859711.3118325,"0-0.133-75"
"835",0,0.134,82,2528355.81438414,"0-0.134-82"
"836",0,0.134,88,2104911.12910601,"0-0.134-88"
"837",0,0.134,94,1675514.43259968,"0-0.134-94"
"838",0,0.134,98,1286466.98565088,"0-0.134-98"
"839",0,0.134,102,959093.576273475,"0-0.134-102"
"840",0,0.134,105,697749.747838725,"0-0.134-105"
"841",0,0.134,108,497114.274871547,"0-0.134-108"
"842",0,0.134,110,347579.396869863,"0-0.134-110"
"843",0,0.134,112,238551.697409186,"0-0.134-112"
"844",0,0.134,113,160188.106723359,"0-0.134-113"
"845",0,0.134,115,104097.354597164,"0-0.134-115"
"846",0,0.134,116,63477.0726607597,"0-0.134-116"
"847",0,0.135,11,1606724.85003167,"0-0.135-11"
"848",0,0.135,29,1973690.78652735,"0-0.135-29"
"849",0,0.135,43,2439981.22953011,"0-0.135-43"
"850",0,0.135,56,2826634.46286542,"0-0.135-56"
"851",0,0.135,66,3040854.66266687,"0-0.135-66"
"852",0,0.135,75,2880154.58606184,"0-0.135-75"
"853",0,0.136,82,2548566.31878218,"0-0.136-82"
"854",0,0.136,88,2122955.70817839,"0-0.136-88"
"855",0,0.136,94,1690420.6477994,"0-0.136-94"
"856",0,0.136,98,1298061.52071611,"0-0.136-98"
"857",0,0.136,102,967654.156197034,"0-0.136-102"
"858",0,0.136,105,703750.861161482,"0-0.136-105"
"859",0,0.136,108,501067.370377743,"0-0.136-108"
"860",0,0.136,110,349949.172972693,"0-0.136-110"
"861",0,0.136,112,239721.180897778,"0-0.136-112"
"862",0,0.136,113,160451.211345722,"0-0.136-113"
"863",0,0.136,115,103664.461908936,"0-0.136-115"
"864",0,0.136,116,62485.3776471974,"0-0.136-116"
"865",0,0.137,11,1587357.26704047,"0-0.137-11"
"866",0,0.137,29,1960824.74005126,"0-0.137-29"
"867",0,0.137,43,2436707.12254596,"0-0.137-43"
"868",0,0.137,56,2834085.61032751,"0-0.137-56"
"869",0,0.137,66,3057343.15877137,"0-0.137-66"
"870",0,0.137,75,2900174.21671225,"0-0.137-75"
"871",0,0.138,82,2568452.38222701,"0-0.138-82"
"872",0,0.138,88,2140757.57514563,"0-0.138-88"
"873",0,0.138,94,1705150.73975257,"0-0.138-94"
"874",0,0.138,98,1309532.20764357,"0-0.138-98"
"875",0,0.138,102,976130.68312146,"0-0.138-102"
"876",0,0.138,105,709697.443457177,"0-0.138-105"
"877",0,0.138,108,504987.312521721,"0-0.138-108"
"878",0,0.138,110,352300.881704616,"0-0.138-110"
"879",0,0.138,112,240882.887628806,"0-0.138-112"
"880",0,0.138,113,160713.162308207,"0-0.138-113"
"881",0,0.138,115,103234.154493922,"0-0.138-115"
"882",0,0.138,116,61497.5966155949,"0-0.138-116"
"883",0,0.139,11,1567363.14201826,"0-0.139-11"
"884",0,0.139,29,1947288.68185215,"0-0.139-29"
"885",0,0.139,43,2432757.54289249,"0-0.139-43"
"886",0,0.139,56,2840922.50582242,"0-0.139-56"
"887",0,0.139,66,3073309.55206619,"0-0.139-66"
"888",0,0.139,75,2919776.79649374,"0-0.139-75"
"889",0,0.14,82,2588018.89715634,"0-0.14-82"
"890",0,0.14,88,2158320.36436249,"0-0.14-88"
"891",0,0.14,94,1719707.40240275,"0-0.14-94"
"892",0,0.14,98,1320881.05519038,"0-0.14-98"
"893",0,0.14,102,984524.678276274,"0-0.14-102"
"894",0,0.14,105,715590.67822896,"0-0.14-105"
"895",0,0.14,108,508875.058895031,"0-0.14-108"
"896",0,0.14,110,354635.336917405,"0-0.14-110"
"897",0,0.14,112,242037.546916799,"0-0.14-112"
"898",0,0.14,113,160974.645628861,"0-0.14-113"
"899",0,0.14,115,102807.101722436,"0-0.14-115"
"900",0,0.14,116,60514.3961110212,"0-0.14-116"
"901",0,0.141,11,1546759.0665211,"0-0.141-11"
"902",0,0.141,29,1933097.63634888,"0-0.141-29"
"903",0,0.141,43,2428145.44853557,"0-0.141-43"
"904",0,0.141,56,2847155.8355701,"0-0.141-56"
"905",0,0.141,66,3088762.2847721,"0-0.141-66"
"906",0,0.141,75,2938968.77647138,"0-0.141-75"
"907",0,0.142,82,2607270.64563409,"0-0.142-82"
"908",0,0.142,88,2175647.62117126,"0-0.142-88"
"909",0,0.142,94,1734093.25574297,"0-0.142-94"
"910",0,0.142,98,1332110.00846733,"0-0.142-98"
"911",0,0.142,102,992837.606076141,"0-0.142-102"
"912",0,0.142,105,721431.69651663,"0-0.142-105"
"913",0,0.142,108,512731.517246943,"0-0.142-108"
"914",0,0.142,110,356953.304074727,"0-0.142-110"
"915",0,0.142,112,243185.840397955,"0-0.142-112"
"916",0,0.142,113,161236.29992603,"0-0.142-113"
"917",0,0.142,115,102383.92563631,"0-0.142-115"
"918",0,0.142,116,59536.395356093,"0-0.142-116"
"919",0,0.143,11,1525561.24275669,"0-0.143-11"
"920",0,0.143,29,1918266.29702724,"0-0.143-29"
"921",0,0.143,43,2422883.52349189,"0-0.143-43"
"922",0,0.143,56,2852796.06439626,"0-0.143-56"
"923",0,0.143,66,3103709.62392315,"0-0.143-66"
"924",0,0.143,75,2957756.4701604,"0-0.143-75"
"925",0,0.144,82,2626212.30280747,"0-0.144-82"
"926",0,0.144,88,2192742.80496509,"0-0.144-88"
"927",0,0.144,94,1748310.84861643,"0-0.144-94"
"928",0,0.144,98,1343220.95157144,"0-0.144-98"
"929",0,0.144,102,1001070.87665073,"0-0.144-102"
"930",0,0.144,105,727221.579367175,"0-0.144-105"
"931",0,0.144,108,516557.547923392,"0-0.144-108"
"932",0,0.144,110,359255.502676102,"0-0.144-110"
"933",0,0.144,112,244328.40444815,"0-0.144-112"
"934",0,0.144,113,161498.718834603,"0-0.144-113"
"935",0,0.144,115,101965.203364845,"0-0.144-115"
"936",0,0.144,116,58564.1686669091,"0-0.144-116"
"937",0,0.145,11,1503785.4937104,"0-0.145-11"
"938",0,0.145,29,1902809.03495017,"0-0.145-29"
"939",0,0.145,43,2416984.18485156,"0-0.145-43"
"940",0,0.145,56,2857853.44147154,"0-0.145-56"
"941",0,0.145,66,3118159.66608855,"0-0.145-66"
